date,_pm25,_pm10,_o3,_no2,_so2,_co,year,month,day,dayofyear,refperiod,lnpm25,city
2016-06-03,62,28,20,43,,6,2016,6,3,03JUN,0,4.127134385,Paris
2016-06-04,62,34,20,35,,4,2016,6,4,04JUN,0,4.127134385,Paris
2016-06-05,69,43,22,37,,4,2016,6,5,05JUN,0,4.2341065046,Paris
2016-06-06,97,55,23,52,,6,2016,6,6,06JUN,0,4.5747109785,Paris
2016-06-07,118,51,46,58,,7,2016,6,7,07JUN,0,4.7706846245,Paris
2016-06-08,95,52,38,46,,5,2016,6,8,08JUN,0,4.5538768916,Paris
2016-06-09,90,46,38,47,,4,2016,6,9,09JUN,0,4.4998096703,Paris
2016-06-10,77,48,44,63,,5,2016,6,10,10JUN,0,4.3438054219,Paris
2016-06-11,77,37,36,53,,3,2016,6,11,11JUN,0,4.3438054219,Paris
2016-06-12,68,33,29,40,,3,2016,6,12,12JUN,0,4.2195077052,Paris
2016-06-13,69,28,20,35,,3,2016,6,13,13JUN,0,4.2341065046,Paris
2016-06-14,50,26,20,33,,3,2016,6,14,14JUN,0,3.9120230054,Paris
2016-06-15,49,25,21,37,,4,2016,6,15,15JUN,0,3.8918202981,Paris
2016-06-16,38,29,16,45,,5,2016,6,16,16JUN,0,3.6375861597,Paris
2016-06-17,55,34,25,43,,4,2016,6,17,17JUN,0,4.0073331852,Paris
2016-06-18,52,28,27,39,,3,2016,6,18,18JUN,0,3.9512437186,Paris
2016-06-19,51,31,35,38,,2,2016,6,19,19JUN,0,3.9318256327,Paris
2016-06-20,57,27,20,40,,4,2016,6,20,20JUN,0,4.0430512678,Paris
2016-06-21,52,26,15,31,,5,2016,6,21,21JUN,0,3.9512437186,Paris
2016-06-22,48,36,32,47,,6,2016,6,22,22JUN,0,3.8712010109,Paris
2016-06-23,62,38,43,56,,5,2016,6,23,23JUN,0,4.127134385,Paris
2016-06-24,63,31,33,36,,5,2016,6,24,24JUN,0,4.1431347264,Paris
2016-06-25,52,27,27,32,,3,2016,6,25,25JUN,0,3.9512437186,Paris
2016-06-26,41,25,30,29,,2,2016,6,26,26JUN,0,3.7135720667,Paris
2016-06-27,37,40,23,38,,4,2016,6,27,27JUN,0,3.6109179126,Paris
2016-06-28,52,29,26,43,,5,2016,6,28,28JUN,0,3.9512437186,Paris
2016-06-29,49,28,25,36,,3,2016,6,29,29JUN,0,3.8918202981,Paris
2016-06-30,38,29,22,37,,3,2016,6,30,30JUN,0,3.6375861597,Paris
2016-07-01,48,23,16,30,,3,2016,7,1,01JUL,0,3.8712010109,Paris
2016-01-05,47,24,19,40,,4,2016,1,5,05JAN,0,3.8501476017,Paris
2016-01-06,51,24,16,40,,5,2016,1,6,06JAN,0,3.9318256327,Paris
2016-01-07,51,24,22,39,,3,2016,1,7,07JAN,0,3.9318256327,Paris
2016-01-08,54,40,16,52,,6,2016,1,8,08JAN,0,3.9889840466,Paris
2016-01-09,73,29,18,41,,3,2016,1,9,09JAN,0,4.2904594411,Paris
2016-01-10,65,17,24,38,,3,2016,1,10,10JAN,0,4.1743872699,Paris
2016-01-11,41,20,18,44,,4,2016,1,11,11JAN,0,3.7135720667,Paris
2016-01-12,47,20,20,40,,3,2016,1,12,12JAN,0,3.8501476017,Paris
2016-01-13,43,33,22,44,,4,2016,1,13,13JAN,0,3.7612001157,Paris
2016-01-14,53,28,17,48,,4,2016,1,14,14JAN,0,3.9702919136,Paris
2016-01-15,59,27,19,47,,4,2016,1,15,15JAN,0,4.0775374439,Paris
2016-01-16,48,44,13,58,,5,2016,1,16,16JAN,0,3.8712010109,Paris
2016-01-17,71,60,12,52,,4,2016,1,17,17JAN,0,4.262679877,Paris
2016-01-18,87,41,14,40,,4,2016,1,18,18JAN,0,4.4659081187,Paris
2016-01-19,76,52,3,45,1,6,2016,1,19,19JAN,0,4.3307333403,Paris
2016-01-20,112,64,3,51,1,8,2016,1,20,20JAN,0,4.7184988713,Paris
2016-01-21,143,61,4,51,,7,2016,1,21,21JAN,0,4.9628446303,Paris
2016-01-22,140,51,2,47,,6,2016,1,22,22JAN,0,4.9416424226,Paris
2016-01-23,109,37,11,44,,3,2016,1,23,23JAN,0,4.6913478822,Paris
2016-01-24,73,39,3,38,,4,2016,1,24,24JAN,0,4.2904594411,Paris
2016-01-25,85,51,5,45,,6,2016,1,25,25JAN,0,4.4426512565,Paris
2016-01-26,92,43,17,38,,5,2016,1,26,26JAN,0,4.521788577,Paris
2016-01-27,77,41,22,30,,3,2016,1,27,27JAN,0,4.3438054219,Paris
2016-01-28,53,39,19,51,,6,2016,1,28,28JAN,0,3.9702919136,Paris
2016-01-29,59,37,14,46,,5,2016,1,29,29JAN,0,4.0775374439,Paris
2016-01-30,56,17,22,32,,2,2016,1,30,30JAN,0,4.0253516907,Paris
2016-01-31,37,17,18,40,,2,2016,1,31,31JAN,0,3.6109179126,Paris
2016-02-01,46,28,24,39,,3,2016,2,1,01FEB,0,3.8286413965,Paris
2016-02-02,45,23,22,35,,3,2016,2,2,02FEB,0,3.8066624898,Paris
2016-02-03,44,27,20,40,,3,2016,2,3,03FEB,0,3.7841896339,Paris
2016-02-04,46,27,14,43,,4,2016,2,4,04FEB,0,3.8286413965,Paris
2016-02-05,51,29,15,47,,5,2016,2,5,05FEB,0,3.9318256327,Paris
2016-02-06,54,34,20,44,,4,2016,2,6,06FEB,0,3.9889840466,Paris
2016-02-07,62,20,26,30,,2,2016,2,7,07FEB,0,4.127134385,Paris
2016-02-08,44,23,27,31,,2,2016,2,8,08FEB,0,3.7841896339,Paris
2016-02-09,41,20,25,39,,3,2016,2,9,09FEB,0,3.7135720667,Paris
2016-02-10,44,22,25,41,,3,2016,2,10,10FEB,0,3.7841896339,Paris
2016-02-11,40,34,21,50,,4,2016,2,11,11FEB,0,3.6888794541,Paris
2016-02-12,57,28,16,44,,4,2016,2,12,12FEB,0,4.0430512678,Paris
2016-02-13,62,28,17,49,,4,2016,2,13,13FEB,0,4.127134385,Paris
2016-02-14,68,22,21,42,,3,2016,2,14,14FEB,0,4.2195077052,Paris
2016-02-15,56,31,21,40,,4,2016,2,15,15FEB,0,4.0253516907,Paris
2016-02-16,54,40,13,47,,5,2016,2,16,16FEB,0,3.9889840466,Paris
2016-02-17,66,55,11,55,1,7,2016,2,17,17FEB,0,4.189654742,Paris
2016-02-18,103,48,8,49,,6,2016,2,18,18FEB,0,4.6347289882,Paris
2016-02-19,100,41,18,52,,5,2016,2,19,19FEB,0,4.605170186,Paris
2016-02-20,69,20,21,34,,3,2016,2,20,20FEB,0,4.2341065046,Paris
2016-02-21,47,15,20,28,,2,2016,2,21,21FEB,0,3.8501476017,Paris
2016-02-22,36,24,24,34,,3,2016,2,22,22FEB,0,3.5835189385,Paris
2016-02-23,46,26,23,47,,4,2016,2,23,23FEB,0,3.8286413965,Paris
2016-02-24,55,45,19,56,1,6,2016,2,24,24FEB,0,4.0073331852,Paris
2016-02-25,84,44,18,48,,5,2016,2,25,25FEB,0,4.4308167988,Paris
2016-02-26,86,59,21,59,,7,2016,2,26,26FEB,0,4.4543472963,Paris
2016-02-27,119,46,18,44,,3,2016,2,27,27FEB,0,4.7791234931,Paris
2016-02-28,95,44,23,34,,3,2016,2,28,28FEB,0,4.5538768916,Paris
2016-02-29,93,41,23,37,,3,2016,2,29,29FEB,0,4.5325994932,Paris
2016-03-01,77,39,13,46,,4,2016,3,1,01MAR,0,4.3438054219,Paris
2016-03-02,76,22,23,39,,3,2016,3,2,02MAR,0,4.3307333403,Paris
2016-03-03,45,28,24,41,,4,2016,3,3,03MAR,0,3.8066624898,Paris
2016-03-04,47,29,21,51,,4,2016,3,4,04MAR,0,3.8501476017,Paris
2016-03-05,58,28,24,49,,4,2016,3,5,05MAR,0,4.0604430105,Paris
2016-03-06,62,29,26,44,,3,2016,3,6,06MAR,0,4.127134385,Paris
2016-03-07,61,29,21,47,,4,2016,3,7,07MAR,0,4.1108738642,Paris
2016-03-08,59,37,22,52,,5,2016,3,8,08MAR,0,4.0775374439,Paris
2016-03-09,64,31,19,43,,4,2016,3,9,09MAR,0,4.1588830834,Paris
2016-03-10,60,41,15,50,,6,2016,3,10,10MAR,0,4.0943445622,Paris
2016-03-11,74,71,23,49,1,6,2016,3,11,11MAR,0,4.3040650932,Paris
2016-03-12,135,62,29,49,1,4,2016,3,12,12MAR,0,4.9052747784,Paris
2016-03-13,142,54,26,42,,3,2016,3,13,13MAR,0,4.9558270576,Paris
2016-03-14,118,47,20,44,,4,2016,3,14,14MAR,0,4.7706846245,Paris
2016-03-15,92,51,18,48,,5,2016,3,15,15MAR,0,4.521788577,Paris
2016-03-16,101,51,21,40,,4,2016,3,16,16MAR,0,4.6151205168,Paris
2016-03-17,99,48,20,48,,5,2016,3,17,17MAR,0,4.5951198501,Paris
2016-03-18,98,67,12,49,,6,2016,3,18,18MAR,0,4.5849674787,Paris
2016-03-19,148,45,18,41,,4,2016,3,19,19MAR,0,4.9972122738,Paris
2016-03-20,94,39,21,40,,3,2016,3,20,20MAR,0,4.5432947823,Paris
2016-03-21,83,39,23,46,,5,2016,3,21,21MAR,0,4.4188406078,Paris
2016-03-22,72,45,29,50,,4,2016,3,22,22MAR,0,4.276666119,Paris
2016-03-23,80,45,21,47,,5,2016,3,23,23MAR,0,4.3820266347,Paris
2016-03-24,84,53,22,56,,5,2016,3,24,24MAR,0,4.4308167988,Paris
2016-03-25,102,39,19,46,,5,2016,3,25,25MAR,0,4.6249728133,Paris
2016-03-26,82,32,23,41,,3,2016,3,26,26MAR,0,4.4067192473,Paris
2016-03-27,68,18,31,28,,1,2016,3,27,27MAR,0,4.2195077052,Paris
2016-03-28,40,20,27,25,,1,2016,3,28,28MAR,0,3.6888794541,Paris
2016-03-29,40,25,25,40,,3,2016,3,29,29MAR,0,3.6888794541,Paris
2016-03-30,47,29,20,51,,5,2016,3,30,30MAR,0,3.8501476017,Paris
2016-03-31,59,24,22,44,,4,2016,3,31,31MAR,0,4.0775374439,Paris
2016-04-01,62,44,22,46,,4,2016,4,1,01APR,0,4.127134385,Paris
2016-01-03,51,19,20,32,,1,2016,1,3,03JAN,0,3.9318256327,Paris
2016-01-04,47,28,20,38,,3,2016,1,4,04JAN,0,3.8501476017,Paris
2016-01-02,69.315934066,24,18,34,,2,2016,1,2,02JAN,0,4.1886835001,Paris
2017-10-19,78,55,23,49,,6,2017,10,19,19OCT,0,4.3567088267,Paris
2017-10-20,72,30,26,34,,3,2017,10,20,20OCT,0,4.276666119,Paris
2017-10-21,47,32,25,35,,3,2017,10,21,21OCT,0,3.8501476017,Paris
2017-10-22,52,24,26,26,,1,2017,10,22,22OCT,0,3.9512437186,Paris
2017-10-23,40,27,19,38,,4,2017,10,23,23OCT,0,3.6888794541,Paris
2017-10-24,48,26,14,38,,5,2017,10,24,24OCT,0,3.8712010109,Paris
2017-10-25,52,33,14,36,,5,2017,10,25,25OCT,0,3.9512437186,Paris
2017-10-26,57,51,1,42,,8,2017,10,26,26OCT,0,4.0430512678,Paris
2017-10-27,91,43,19,38,,5,2017,10,27,27OCT,0,4.5108595065,Paris
2017-10-28,80,36,21,40,,4,2017,10,28,28OCT,0,4.3820266347,Paris
2017-10-29,61,22,20,26,,2,2017,10,29,29OCT,0,4.1108738642,Paris
2017-10-30,40,34,18,41,,3,2017,10,30,30OCT,0,3.6888794541,Paris
2017-10-31,57,51,5,53,1,7,2017,10,31,31OCT,0,4.0430512678,Paris
2017-11-01,84,49,8,49,1,7,2017,11,1,01NOV,0,4.4308167988,Paris
2017-11-02,87,45,13,45,,7,2017,11,2,02NOV,0,4.4659081187,Paris
2017-11-03,87,57,11,47,,8,2017,11,3,03NOV,0,4.4659081187,Paris
2017-11-04,96,33,17,37,,4,2017,11,4,04NOV,0,4.5643481915,Paris
2017-11-05,69,22,25,39,,3,2017,11,5,05NOV,0,4.2341065046,Paris
2017-11-06,43,36,15,46,,5,2017,11,6,06NOV,0,3.7612001157,Paris
2017-11-07,62,51,6,57,1,9,2017,11,7,07NOV,0,4.127134385,Paris
2017-11-08,85,59,2,56,1,9,2017,11,8,08NOV,0,4.4426512565,Paris
2017-11-09,114,48,10,48,,6,2017,11,9,09NOV,0,4.7361984484,Paris
2017-11-10,91,28,16,39,,5,2017,11,10,10NOV,0,4.5108595065,Paris
2017-11-11,51,22,17,30,,3,2017,11,11,11NOV,0,3.9318256327,Paris
2017-11-12,47,15,25,25,,3,2017,11,12,12NOV,0,3.8501476017,Paris
2017-11-13,42,28,19,29,,4,2017,11,13,13NOV,0,3.7376696183,Paris
2017-11-14,43,42,10,42,,6,2017,11,14,14NOV,0,3.7612001157,Paris
2017-11-15,71,50,1,42,,8,2017,11,15,15NOV,0,4.262679877,Paris
2017-11-16,93,50,4,51,1,8,2017,11,16,16NOV,0,4.5325994932,Paris
2017-11-17,94,54,4,49,,8,2017,11,17,17NOV,0,4.5432947823,Paris
2017-11-18,112,45,10,49,,6,2017,11,18,18NOV,0,4.7184988713,Paris
2017-11-19,81,27,21,37,,3,2017,11,19,19NOV,0,4.3944491547,Paris
2017-11-20,56,43,11,44,,5,2017,11,20,20NOV,0,4.0253516907,Paris
2017-11-21,92,33,12,41,,5,2017,11,21,21NOV,0,4.521788577,Paris
2017-11-22,63,39,12,40,,5,2017,11,22,22NOV,0,4.1431347264,Paris
2017-11-23,72,36,19,37,,4,2017,11,23,23NOV,0,4.276666119,Paris
2017-11-24,57,31,17,44,,6,2017,11,24,24NOV,0,4.0430512678,Paris
2017-11-25,57,24,16,42,,3,2017,11,25,25NOV,0,4.0430512678,Paris
2017-11-26,51,21,18,37,,2,2017,11,26,26NOV,0,3.9318256327,Paris
2017-11-27,45,23,16,35,,3,2017,11,27,27NOV,0,3.8066624898,Paris
2017-11-28,45,21,21,44,,4,2017,11,28,28NOV,0,3.8066624898,Paris
2017-11-29,59,35,9,52,,6,2017,11,29,29NOV,0,4.0775374439,Paris
2017-11-30,66,30,13,46,,5,2017,11,30,30NOV,0,4.189654742,Paris
2017-12-01,53,28,16,47,,4,2017,12,1,01DEC,0,3.9702919136,Paris
2017-12-02,60,52,3,44,,4,2017,12,2,02DEC,0,4.0943445622,Paris
2017-12-03,117,44,2,33,,7,2017,12,3,03DEC,0,4.7621739348,Paris
2017-12-04,104,55,10,43,,8,2017,12,4,04DEC,0,4.6443908991,Paris
2017-12-05,121,58,4,54,1,8,2017,12,5,05DEC,0,4.7957905456,Paris
2017-12-06,102,56,7,43,,7,2017,12,6,06DEC,0,4.6249728133,Paris
2017-12-07,96,30,17,31,,3,2017,12,7,07DEC,0,4.5643481915,Paris
2017-12-08,62,26,15,44,,3,2017,12,8,08DEC,0,4.127134385,Paris
2017-12-09,47,24,16,44,,3,2017,12,9,09DEC,0,3.8501476017,Paris
2017-12-10,50,25,20,33,,2,2017,12,10,10DEC,0,3.9120230054,Paris
2017-12-11,51,28,18,37,,3,2017,12,11,11DEC,0,3.9318256327,Paris
2017-12-12,41,30,19,47,,4,2017,12,12,12DEC,0,3.7135720667,Paris
2017-12-13,52,25,13,39,,4,2017,12,13,13DEC,0,3.9512437186,Paris
2017-12-14,54,23,28,35,,3,2017,12,14,14DEC,0,3.9889840466,Paris
2017-12-15,37,20,21,42,,3,2017,12,15,15DEC,0,3.6109179126,Paris
2017-12-16,44,27,17,41,,4,2017,12,16,16DEC,0,3.7841896339,Paris
2017-12-17,52,35,10,46,,4,2017,12,17,17DEC,0,3.9512437186,Paris
2017-12-18,74,32,15,36,,4,2017,12,18,18DEC,0,4.3040650932,Paris
2017-12-19,55,51,5,47,,6,2017,12,19,19DEC,0,4.0073331852,Paris
2017-12-20,78,50,5,48,,7,2017,12,20,20DEC,0,4.3567088267,Paris
2017-12-21,84,28,5,46,,6,2017,12,21,21DEC,0,4.4308167988,Paris
2017-12-22,65,24,24,45,,5,2017,12,22,22DEC,0,4.1743872699,Paris
2017-12-23,56,29,14,47,,4,2017,12,23,23DEC,0,4.0253516907,Paris
2017-12-24,69,20,15,31,,2,2017,12,24,24DEC,0,4.2341065046,Paris
2017-12-25,44,15,20,25,,2,2017,12,25,25DEC,0,3.7841896339,Paris
2017-12-26,36,20,17,32,,2,2017,12,26,26DEC,0,3.5835189385,Paris
2017-12-27,45,15,23,30,,2,2017,12,27,27DEC,0,3.8066624898,Paris
2017-12-28,35,29,18,41,,3,2017,12,28,28DEC,0,3.5553480615,Paris
2017-12-29,47,29,24,39,,3,2017,12,29,29DEC,0,3.8501476017,Paris
2017-12-30,68,22,20,35,,2,2017,12,30,30DEC,0,4.2195077052,Paris
2017-12-31,41,24,19,26,,,2017,12,31,31DEC,0,3.7135720667,Paris
2017-04-02,48,36,33,45,,3,2017,4,2,02APR,0,3.8712010109,Paris
2017-04-03,58,53,34,58,,4,2017,4,3,03APR,0,4.0604430105,Paris
2017-04-04,81,47,28,49,1,4,2017,4,4,04APR,0,4.3944491547,Paris
2017-04-05,74,48,28,38,,3,2017,4,5,05APR,0,4.3040650932,Paris
2017-04-06,72,53,32,47,,3,2017,4,6,06APR,0,4.276666119,Paris
2017-04-07,62,62,32,59,1,5,2017,4,7,07APR,0,4.127134385,Paris
2017-04-08,96,81,34,64,,4,2017,4,8,08APR,0,4.5643481915,Paris
2017-04-09,123,83,42,72,,5,2017,4,9,09APR,0,4.8121843554,Paris
2017-04-10,97,37,28,38,,3,2017,4,10,10APR,0,4.5747109785,Paris
2017-04-11,63,59,32,51,,4,2017,4,11,11APR,0,4.1431347264,Paris
2017-04-12,63,56,35,43,1,3,2017,4,12,12APR,0,4.1431347264,Paris
2017-04-13,52,50,27,43,,4,2017,4,13,13APR,0,3.9512437186,Paris
2017-04-14,59,51,35,47,,4,2017,4,14,14APR,0,4.0775374439,Paris
2017-04-15,61,29,31,40,,2,2017,4,15,15APR,0,4.1108738642,Paris
2017-04-16,48,33,33,39,,2,2017,4,16,16APR,0,3.8712010109,Paris
2017-04-17,40,30,27,31,,2,2017,4,17,17APR,0,3.6888794541,Paris
2017-04-18,42,41,30,46,,3,2017,4,18,18APR,0,3.7376696183,Paris
2017-04-19,47,64,33,47,,3,2017,4,19,19APR,0,3.8501476017,Paris
2017-04-20,69,62,33,55,1,4,2017,4,20,20APR,0,4.2341065046,Paris
2017-04-21,70,63,34,61,1,5,2017,4,21,21APR,0,4.248495242,Paris
2017-04-22,84,52,22,46,,3,2017,4,22,22APR,0,4.4308167988,Paris
2017-04-23,71,48,34,47,,2,2017,4,23,23APR,0,4.262679877,Paris
2017-04-24,55,47,37,55,,4,2017,4,24,24APR,0,4.0073331852,Paris
2017-04-25,60,31,29,44,,3,2017,4,25,25APR,0,4.0943445622,Paris
2017-04-26,47,39,27,50,,4,2017,4,26,26APR,0,3.8501476017,Paris
2017-04-27,50,43,29,53,,4,2017,4,27,27APR,0,3.9120230054,Paris
2017-04-28,52,36,23,53,,5,2017,4,28,28APR,0,3.9512437186,Paris
2017-04-29,65,56,36,43,,3,2017,4,29,29APR,0,4.1743872699,Paris
2017-04-30,68,46,37,35,,2,2017,4,30,30APR,0,4.2195077052,Paris
2017-05-01,44,38,33,26,,1,2017,5,1,01MAY,0,3.7841896339,Paris
2017-05-02,50,33,34,45,,3,2017,5,2,02MAY,0,3.9120230054,Paris
2017-05-03,52,37,18,49,,5,2017,5,3,03MAY,0,3.9512437186,Paris
2017-05-04,84,47,25,50,,6,2017,5,4,04MAY,0,4.4308167988,Paris
2017-05-05,92,62,33,48,3,5,2017,5,5,05MAY,0,4.521788577,Paris
2017-05-06,117,35,20,40,,4,2017,5,6,06MAY,0,4.7621739348,Paris
2017-05-07,76,31,29,33,,3,2017,5,7,07MAY,0,4.3307333403,Paris
2017-05-08,70,29,27,31,,2,2017,5,8,08MAY,0,4.248495242,Paris
2017-05-09,55,45,35,49,3,6,2017,5,9,09MAY,0,4.0073331852,Paris
2017-05-10,68,41,40,62,,6,2017,5,10,10MAY,0,4.2195077052,Paris
2017-05-11,68,34,31,47,1,4,2017,5,11,11MAY,0,4.2195077052,Paris
2017-05-12,58,33,28,49,,5,2017,5,12,12MAY,0,4.0604430105,Paris
2017-05-13,55,31,35,39,,3,2017,5,13,13MAY,0,4.0073331852,Paris
2017-05-14,51,25,33,34,,2,2017,5,14,14MAY,0,3.9318256327,Paris
2017-05-15,42,35,33,52,,5,2017,5,15,15MAY,0,3.7376696183,Paris
2017-05-16,55,43,36,61,,6,2017,5,16,16MAY,0,4.0073331852,Paris
2017-05-17,64,49,42,60,,5,2017,5,17,17MAY,0,4.1588830834,Paris
2017-05-18,68,25,26,38,,4,2017,5,18,18MAY,0,4.2195077052,Paris
2017-05-19,37,32,28,40,,3,2017,5,19,19MAY,0,3.6109179126,Paris
2017-05-20,52,26,29,39,1,3,2017,5,20,20MAY,0,3.9512437186,Paris
2017-05-21,52,29,33,41,,3,2017,5,21,21MAY,0,3.9512437186,Paris
2017-05-22,50,40,41,62,,6,2017,5,22,22MAY,0,3.9120230054,Paris
2017-05-23,60,32,30,38,,4,2017,5,23,23MAY,0,4.0943445622,Paris
2017-05-24,45,34,36,49,,4,2017,5,24,24MAY,0,3.8066624898,Paris
2017-05-25,53,43,35,43,,2,2017,5,25,25MAY,0,3.9702919136,Paris
2017-05-26,53,50,39,56,,3,2017,5,26,26MAY,0,3.9702919136,Paris
2017-05-27,51,34,51,47,,2,2017,5,27,27MAY,0,3.9318256327,Paris
2017-05-28,57,41,48,52,,4,2017,5,28,28MAY,0,4.0430512678,Paris
2017-05-29,82,40,41,53,,4,2017,5,29,29MAY,0,4.4067192473,Paris
2017-05-30,59,28,27,36,,4,2017,5,30,30MAY,0,4.0775374439,Paris
2017-05-31,38,44,31,47,,3,2017,5,31,31MAY,0,3.6375861597,Paris
2017-06-01,68,65,47,59,,4,2017,6,1,01JUN,0,4.2195077052,Paris
2017-06-02,78,47,31,60,,5,2017,6,2,02JUN,0,4.3567088267,Paris
2017-06-03,68,29,20,37,,3,2017,6,3,03JUN,0,4.2195077052,Paris
2017-06-04,53,41,32,37,,2,2017,6,4,04JUN,0,3.9702919136,Paris
2017-06-05,48,39,33,31,,2,2017,6,5,05JUN,0,3.8712010109,Paris
2017-06-06,67,38,24,29,,2,2017,6,6,06JUN,0,4.2046926194,Paris
2017-06-07,51,30,25,35,,3,2017,6,7,07JUN,0,3.9318256327,Paris
2017-06-08,71,35,30,49,,5,2017,6,8,08JUN,0,4.262679877,Paris
2017-06-09,55,32,28,46,,5,2017,6,9,09JUN,0,4.0073331852,Paris
2017-06-10,51,35,41,52,,5,2017,6,10,10JUN,0,3.9318256327,Paris
2017-06-11,63,31,45,44,,3,2017,6,11,11JUN,0,4.1431347264,Paris
2017-06-12,55,32,30,36,,4,2017,6,12,12JUN,0,4.0073331852,Paris
2017-06-13,43,39,33,48,,4,2017,6,13,13JUN,0,3.7612001157,Paris
2017-06-14,56,37,19,49,,3,2017,6,14,14JUN,0,4.0253516907,Paris
2017-06-15,60,39.506329114,21.308016878,44.329113924,,,2017,6,15,15JUN,0,4.0943445622,Paris
2017-01-03,79,39,7,57,,5,2017,1,3,03JAN,0,4.3694478525,Paris
2017-01-04,78,33,10,46,,5,2017,1,4,04JAN,0,4.3567088267,Paris
2017-01-05,61,44,10,53,,5,2017,1,5,05JAN,0,4.1108738642,Paris
2017-01-06,66,53,8,48,,5,2017,1,6,06JAN,0,4.189654742,Paris
2017-01-07,90,53,5,43,,5,2017,1,7,07JAN,0,4.4998096703,Paris
2017-01-08,103,38,3,44,,6,2017,1,8,08JAN,0,4.6347289882,Paris
2017-01-09,98,29,16,36,,5,2017,1,9,09JAN,0,4.5849674787,Paris
2017-01-10,108,30,13,53,,6,2017,1,10,10JAN,0,4.6821312271,Paris
2017-01-11,54,33,22,42,,3,2017,1,11,11JAN,0,3.9889840466,Paris
2017-01-12,55,38,18,46,,3,2017,1,12,12JAN,0,4.0073331852,Paris
2017-01-13,56,39.506329114,21.308016878,44.329113924,,,2017,1,13,13JAN,0,4.0253516907,Paris
2017-01-17,100,53,10,41,1,4,2017,1,17,17JAN,0,4.605170186,Paris
2017-01-18,101,47,10,43,1,4,2017,1,18,18JAN,0,4.6151205168,Paris
2017-01-19,82,54,10,48,1,5,2017,1,19,19JAN,0,4.4067192473,Paris
2017-01-20,107,57,9,51,1,5,2017,1,20,20JAN,0,4.6728288345,Paris
2017-01-21,113,76,4,57,1,8,2017,1,21,21JAN,0,4.7273878187,Paris
2017-01-22,159,84,5,60,2,1,2017,1,22,22JAN,0,5.0689042022,Paris
2017-01-23,166,74,3,50,1,7,2017,1,23,23JAN,0,5.1119877884,Paris
2017-01-24,163,59,10,49,1,8,2017,1,24,24JAN,0,5.0937502008,Paris
2017-01-25,136,53,10,39,,5,2017,1,25,25JAN,0,4.9126548857,Paris
2017-01-26,112,68,6,40,1,7,2017,1,26,26JAN,0,4.7184988713,Paris
2017-01-27,150,65,10,55,,7,2017,1,27,27JAN,0,5.0106352941,Paris
2017-01-28,107,49,15,49,,4,2017,1,28,28JAN,0,4.6728288345,Paris
2017-01-29,71,25,19,39,,3,2017,1,29,29JAN,0,4.262679877,Paris
2017-01-30,64,23,14,42,,4,2017,1,30,30JAN,0,4.1588830834,Paris
2017-01-31,60,40,6,46,,6,2017,1,31,31JAN,0,4.0943445622,Paris
2017-02-01,84,36,9,39,,4,2017,2,1,01FEB,0,4.4308167988,Paris
2017-02-02,71,37,25,44,,4,2017,2,2,02FEB,0,4.262679877,Paris
2017-02-03,66,27,22,41,,3,2017,2,3,03FEB,0,4.189654742,Paris
2017-02-04,47,24,20,47,,3,2017,2,4,04FEB,0,3.8501476017,Paris
2017-02-05,54,25,24,43,,3,2017,2,5,05FEB,0,3.9889840466,Paris
2017-02-06,51,35,17,43,,4,2017,2,6,06FEB,0,3.9318256327,Paris
2017-02-07,56,38,21,53,,5,2017,2,7,07FEB,0,4.0253516907,Paris
2017-02-08,60,41,8,41,,4,2017,2,8,08FEB,0,4.0943445622,Paris
2017-02-09,74,59,9,39,,5,2017,2,9,09FEB,0,4.3040650932,Paris
2017-02-10,111,57,8,42,,5,2017,2,10,10FEB,0,4.7095302013,Paris
2017-02-11,119,65,4,44,,5,2017,2,11,11FEB,0,4.7791234931,Paris
2017-02-12,155,49,10,39,,5,2017,2,12,12FEB,0,5.0434251169,Paris
2017-02-13,117,52,13,35,,4,2017,2,13,13FEB,0,4.7621739348,Paris
2017-02-14,99,58,5,44,,6,2017,2,14,14FEB,0,4.5951198501,Paris
2017-02-15,107,55,18,52,,6,2017,2,15,15FEB,0,4.6728288345,Paris
2017-02-16,82,56,5,61,1,7,2017,2,16,16FEB,0,4.4067192473,Paris
2017-02-17,110,56,5,56,,7,2017,2,17,17FEB,0,4.7004803658,Paris
2017-02-18,114,53,16,53,,6,2017,2,18,18FEB,0,4.7361984484,Paris
2017-02-19,108,46,25,52,,5,2017,2,19,19FEB,0,4.6821312271,Paris
2017-02-20,106,36,18,40,,4,2017,2,20,20FEB,0,4.6634390941,Paris
2017-02-21,61,28,17,38,,4,2017,2,21,21FEB,0,4.1108738642,Paris
2017-02-22,41,31,23,41,,3,2017,2,22,22FEB,0,3.7135720667,Paris
2017-02-23,44,28,26,36,,2,2017,2,23,23FEB,0,3.7841896339,Paris
2017-02-24,36,42,26,54,,5,2017,2,24,24FEB,0,3.5835189385,Paris
2017-02-25,54,35,28,50,,3,2017,2,25,25FEB,0,3.9889840466,Paris
2017-02-26,74,24,32,32,,2,2017,2,26,26FEB,0,4.3040650932,Paris
2017-02-27,50,21,35,29,,2,2017,2,27,27FEB,0,3.9120230054,Paris
2017-02-28,30,21,29,40,,3,2017,2,28,28FEB,0,3.4011973817,Paris
2017-03-01,36,22,29,42,,3,2017,3,1,01MAR,0,3.5835189385,Paris
